Injection_Temperature,Injection_Pressure,Cycle_Time,Cooling_Time,Material_Viscosity,Ambient_Temperature,Machine_Age,Operator_Experience,Maintenance_Hours,Machine_Utilization,Temperature_Pressure_Ratio,Total_Cycle_Time,Efficiency_Score,Parts_Per_Hour,Shift_Evening,Shift_Morning,Shift_Night,Machine_Type_Type_A,Machine_Type_Type_B,Machine_Type_Type_C,Material_Grade_Grade_1,Material_Grade_Grade_2,Material_Grade_Grade_3,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
-0.28575454315999305,-0.7229063768304654,0.8784737908682809,2.046133252819604,0.5190289970580836,-0.31591248100098407,-0.4162137145608976,0.6972269461220447,0.6320216586035422,-0.4031994671924049,-0.7804996295486606,-0.669670274123557,1.0287562284432623,87,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-1.1564814537390473,0.6824181529484382,-0.9245240810918066,-0.10355704620394676,-1.0519346188692063,1.5852122053629218,1.0545061248769034,-0.38973694008935367,1.005857033398718,-1.3105188960806773,0.38990098398357126,0.38115300794748724,-0.9192666958759903,127,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
-1.0879302226034067,0.1888592637302634,-0.6483725155031954,-0.3905119232698446,-1.1545533664495056,-0.5855252936469815,1.0545061248769034,1.6634170671988433,1.6775085225645723,-0.4820973939317014,0.10622203171605245,-0.6179995925285336,-0.774045779382341,51,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
-1.0788293464447807,-1.059064602707773,-0.7516643077987137,0.9935408268202818,-0.0731037091961627,-0.18977379318609802,-1.3354136142095232,1.301095771795044,1.1487820717872552,-1.0953369566184863,-0.13455831806548943,0.05533014006520349,0.5122387419284518,58,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.10066751771764983,-0.7868013765388703,-0.5326270990410809,-0.8764687210615246,0.05170077443830884,-0.24524336273483907,1.2383461048066287,-0.872832000627753,0.21554812991437897,-0.03672899880197245,1.242243880378295,-1.4590738198988704,0.6350786828551485,54,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0.15947133273359249,1.2321164895034071,-0.16839978774426204,-0.6500437610378877,0.7927672285585319,0.3418866554024504,-0.23237373463117245,1.0595482415258441,-0.1284151648180287,-0.25917380581359956,-0.5826676801751111,-1.098581865855612,0.6654560990043478,147,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0.36141171785921267,1.5814699442147673,-0.8667757961888708,-0.643717218585708,0.5407035560658379,-0.4596973434191898,-1.3354136142095232,-1.3559270611661522,0.13025186047084492,-0.6599099556558714,0.3750842619897673,0.845519327378336,0.5891026115717857,68,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
-1.195158645535972,0.5803085244641497,-1.2469591914345568,-0.29398946073481447,1.5028452620370918,0.15155777920625738,-0.6000536944906227,1.4218695369296437,-0.27461151381796667,0.5602420053424263,-1.7663107517013619,-1.462187967290407,-0.44514750997420294,120,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.3932039086425495,-0.17295204999767044,0.1829880787626272,-0.2506542931137245,-0.4571763313327489,-0.4374496303297649,1.4221860847363539,1.301095771795044,1.1710550734192848,1.458929840604821,0.0986744225507618,0.6555461738228396,-0.43784809988115464,88,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.0357728352192608,-0.40263261566717,-0.17904563247048258,0.653552809571561,-0.5152810890426817,1.2850393622874365,0.31914620515800296,1.180322006660444,0.6049830608737823,-0.3171857469258669,-0.25041758092174027,-0.6473926226360437,-0.9374579826446767,91,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.871822459841331,0.5913265978215264,-0.4361738892589885,-0.3798035096969673,-0.9585301778269346,-0.7084132388760297,1.606026064666079,1.180322006660444,-0.3841753198712047,-1.0308861702419199,-1.1575097398572456,-1.9083534451447195,-1.287037511566141,66,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
-0.9413786237470859,0.1154906764745474,0.0905263820855918,0.693602567570528,0.7809924593112904,0.9494085979844171,1.0545061248769034,-1.2351532960315526,1.3853576140975645,-0.7622717201095617,0.3925816006368014,-2.5270651277518152,0.6243477028501108,112,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.28225975301158374,-1.5778214887340762,-1.5352761046285235,0.8173492231842882,0.040437472622609744,-0.6076422985867651,1.2383461048066287,-1.1143795308969526,-0.29161057564462495,1.2366784320322186,-0.7228107540653926,1.5120376977756638,-1.5141049546401049,139,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
0.49478093931529554,1.0755886253732785,0.27305864474815317,-0.6885316318575392,-1.8681650221411592,-0.8752679323488944,0.8706661449471784,-1.2351532960315526,-0.9701873396720306,0.26899972468112343,1.7004045390426477,-1.888047150982792,1.4992066443058716,95,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
-0.6857455291906215,1.3908869439096352,-0.41533269830422187,0.7960416582942599,0.22404907835117643,-0.722875142452735,-1.7030935740689737,0.4556794158528451,0.00013842057896779034,-0.13069804112617267,-2.3848093722714077,-0.029949098266168383,1.1028112382829636,140,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
0.6288744650954614,0.7796940242870763,0.24901335015514914,0.8860481759984092,0.28898501637977236,-1.7298126851616313,-1.5192535941392484,1.4218695369296437,-0.8439574260995829,-1.1772452393575124,0.24525482516608108,0.3922493808239385,1.2127664595713412,141,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.534598334625559,-1.0571102025817212,0.4114142183448628,-1.787338615442028,-0.12860630267517573,0.41233856804909386,-0.4162137145608976,-0.872832000627753,0.982833306054373,-0.14880587251634295,0.043679805817772865,-1.2903470348103179,1.3881667071002002,69,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0.12273926675714078,-0.6003508884987621,1.1531528358542502,0.2510907960941645,0.3202136876026694,-1.184360282481951,-1.5192535941392484,-0.7520582354931532,-0.8660601364985662,-0.7356457680614314,-0.27360672264640845,-0.5236330350255969,-0.3887872794366265,119,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.8374180109230741,-1.8265451342691763,0.1105676642520732,-0.5425733330134818,-1.2235686949464233,-0.38125903949318724,1.606026064666079,-0.0274156446855542,-0.1084382563611259,1.5422462434463342,-0.5171622341748701,0.5182792376022082,1.1742171499404408,57,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-2.1492295867492253,1.6422186742771856,1.087818737273364,1.2528179940344732,1.6884241336382078,0.7341773819362909,-0.23237373463117245,-1.3559270611661522,0.9864672491162318,1.339728773265863,0.06910787829843626,0.33105309273896383,-1.2826577730185034,145,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
-0.49844030627063146,-0.3190469258270546,-0.3202453761911938,-0.5526920460599931,0.4053004243441584,0.702026775366605,-0.23237373463117245,1.180322006660444,-0.7278005682621348,-1.4025226092617582,1.0434037915544372,-0.4298222082576573,-1.7693648236072115,68,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.11790957110721641,2.3826604320835263,-0.2718417488908573,-1.3691651865077177,-1.7868438181195319,-1.451061652367491,0.5029861850877281,-0.7520582354931532,0.43795038978877526,0.08055660059210307,-1.6379479385817848,0.2741189786210657,0.9536985671088034,81,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
-1.124789481108052,2.0029596961713585,-0.08602806637036119,-0.06969099123237822,0.012298015587750191,0.2847532040376069,-0.7838936744203479,-0.9936057657623528,-0.9988745819166922,-0.9187680639756087,-0.7885466660676721,-0.068161875166009,-1.579723014045687,68,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0.14074690950953692,-0.8681083699531125,0.7911303271536632,-0.93009806283478,0.43223030139871993,1.1116606627818864,0.8706661449471784,-0.872832000627753,0.26489490098047336,-0.28229202676612,-1.0281388470265258,-0.9443860479969045,1.6802057410102038,73,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0.9963658389232852,-0.6721023595779357,0.6459610794719451,0.8028673681621447,-1.1143627640744753,-0.659159772870986,1.606026064666079,-0.0274156446855542,0.5999464906807679,1.3149779021643102,-1.0742030397194413,1.246630821296671,0.5609101937621962,73,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
-1.9546124126075084,0.5074549449477153,0.1431345702612035,-0.8424258952057748,0.5613902756656933,0.48703856054312145,0.8706661449471784,0.4556794158528451,-0.03245519278735732,0.11777839945004727,0.3379129279942172,0.24436181340769347,0.841523336640209,105,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-1.2614286914164512,-1.722919403044912,-1.2387434088842273,-0.05747642603867905,1.729025170015953,-1.1637396607507513,1.4221860847363539,-0.0274156446855542,0.046078370638585206,-0.5446766820000376,0.5797193627508183,-1.8240747012037164,-0.9696166106038676,130,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0.11782168312482724,-0.40092142315894924,0.6278106918120241,1.493674336502225,-0.6374929426741206,0.35959118045198474,-0.6000536944906227,-1.2351532960315526,0.47203245025662915,-0.9776112795574734,1.0462588916116715,0.5615269173961477,0.5575885160560302,67,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.3945042270685646,-0.5012550489578204,-0.8672863686897924,1.0498733878182327,0.4543338287680921,0.10613827200984835,0.13530622522827782,0.4556794158528451,-0.2798110869266076,1.0527257292530312,0.5951742818058553,-0.5861977550876181,-1.692379981064674,61,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.673248978228193,1.8984437852331688,-0.9225416847183505,0.43401432557024144,0.23059634945616714,0.634071122021208,-0.4162137145608976,-0.9936057657623528,0.9344201168886394,0.45021872864325935,0.6746467648719046,-0.257097511548256,1.1425535933237851,90,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0.043609261207712066,0.20095750054987696,-1.1482442132027635,-0.16669108794348367,1.0037557570822198,0.5722975740771784,-0.7838936744203479,-1.1143795308969526,1.4341871039276661,-0.0859592576409622,-1.3826198915109131,0.0432905683396404,-1.2414049278126538,136,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0.39560116891622527,-0.24676285628412614,-0.07816002052438793,0.33981044614231093,-0.09247182199812204,-1.3731729691344376,-0.4162137145608976,1.4218695369296437,-0.949445858809901,-0.9447248634254173,1.4566044730978953,-0.7652730164167307,0.6414038728642636,97,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0.839295105369208,-0.5949859789725449,1.234853373210088,0.6435158949887809,-1.0673279960171362,0.11140078585592339,-1.5192535941392484,0.4556794158528451,1.8450512642604215,-0.5445701651492552,-0.20387939107268324,1.8547598241799137,-1.0456924414807154,131,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
-0.48378950067006793,0.937171864912842,-0.9726970093231007,-1.0190305989366968,0.9385114853230524,1.4229348642254158,1.606026064666079,1.180322006660444,-0.30365770875184595,1.5994112355450991,1.0147747174434405,-1.4721310007002073,-1.6023547904199453,113,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.6786754434276097,-0.4596269133731921,1.708238024392157,0.8046057132165502,-1.006817908306625,-2.2019483638993855,1.0545061248769034,1.5426433020642436,2.0809164952798556,0.09233364030936174,-1.347669842090927,0.09223241490151186,-0.12874053737016042,65,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
-0.23687773029863834,-0.011260778315562062,0.9287143928242951,-1.1332266166377705,1.8592290032484078,0.938729166387177,-0.6000536944906227,0.21413188558364546,-0.2895747521682294,-0.31682964714836587,-0.23492769982796266,0.41990399019113284,-1.242610400007764,129,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0.13255365082008458,-0.6026579346009427,-1.4789247797188618,0.5278907579037402,0.5890104741612999,1.5711807881724578,-0.048533754701447315,-0.6312844703585533,0.7453680865714469,0.09689889166387171,0.9265394440710493,0.07661436532392757,0.7558775629494051,149,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.7285568012759569,-1.4848854109427754,-0.3819591042707219,-1.1383825293497847,-0.5912104026374836,-1.5038440225720315,0.31914620515800296,0.4556794158528451,0.7397974862804229,0.9796039891670807,0.02919344907002667,-0.1577351507872072,-0.9990075612487149,72,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
-0.46300789067023085,-0.9611191666889265,-1.048634718567506,1.9074150672276007,1.1466057369644087,-0.6928918030502664,1.2383461048066287,-0.5105107052239535,-0.39064577347475465,-0.5244785988961734,-0.7375383694119005,-0.345485859582538,-0.6247294362582019,135,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.33154139045056963,-0.46491063833502855,0.6804331963918465,0.7172948976318645,0.008947720612121977,0.4911932655582925,-0.6000536944906227,-0.0274156446855542,0.0866555091339161,-1.0776216055239414,1.286223928111758,-0.7756002457451404,0.17788948593741974,88,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.09065352987777292,-0.22515730828980593,-0.9958189089088707,-1.5840221262822158,-0.20703103615428928,-0.9075280061679095,-0.4162137145608976,-0.6312844703585533,1.5055422338379572,0.3145677522259731,-1.1468877845020795,-0.7934977267564289,-0.8298887917470628,82,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
-0.2537739356045734,-0.1811361003967909,-1.6376324561119895,-0.04102563131285797,-0.6746403453128369,1.334924274497841,-0.6000536944906227,-0.5105107052239535,-0.323058109823706,0.5896538743641722,-0.018220108770582926,1.2042952467457784,-0.49801974501264806,73,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.8155803654345293,-0.05006525611579328,-0.32411136479532315,-0.5574704266814008,-1.8931761852602618,1.0303621174227526,-1.1515736342797982,0.9387744763912445,-0.42202163270294235,0.7524885877533156,0.6295670261453448,-0.4108189474537105,1.0633360472827478,110,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.07123486624992983,-0.4515688847596779,1.1919307906564633,-0.6748546348586711,0.6334070593307207,-1.4045371816997971,-1.3354136142095232,-1.4767008263007522,-1.185723249239009,1.3325917811190446,2.05686118144271,2.1869566335279815,-1.2072056007828467,104,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
-1.041504454624725,1.3942244527561523,-0.1890377132492847,0.10585251457729981,-1.6386909564186845,-0.7649855335156153,1.606026064666079,-1.4767008263007522,1.6380126540101243,-0.4180152183069756,-0.4476566347783482,0.7101567578330695,-1.5533042316883647,110,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0.9192079022105778,0.9913405585490991,0.4101921104493528,-0.9608780919369698,-0.7890583999321268,0.7423624857409982,0.8706661449471784,0.3349056507182453,-0.4876390326452695,-1.4318162146408453,-0.26927978805126107,-2.65732103205019,-0.6750870341601164,133,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
-0.3776397099934615,-0.09645536710190457,0.449522122761691,0.7154336360796386,0.45881779494499153,0.7033287073788614,-1.1515736342797982,1.180322006660444,1.256565079105501,1.5942882641270357,-0.4342571568362541,0.9264607605464118,-0.33251787414412703,146,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
-1.0678349489930077,0.2946027228081861,-1.5272654397574215,0.6590640804503188,-0.4912528627752713,2.1856545168629506,-0.23237373463117245,-0.5105107052239535,-0.6127690286790225,-0.19923690123393742,0.23565625882289273,-0.018632419988564887,0.08948141241814733,144,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
-0.12949674263645444,-0.3344632487398134,-0.9057871959244069,0.3085836851846014,0.17823756027225485,-0.9013079849116893,0.5029861850877281,0.5764531809874449,1.2239843154392114,0.44589885413891983,0.5783376696938318,-1.3678075094288353,-0.517872056087094,89,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1.2079477611762612,-2.8165905283043116,0.012727176139723321,-0.05945895584966282,-1.2169123600185427,1.4292159456198852,1.4221860847363539,1.301095771795044,0.8483797915919947,0.5934278602421221,1.073922342809622,1.3513567716298778,0.9716096282830249,107,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0.565565645964593,0.05982250178481321,-0.5589819285298799,0.6145772025520447,-0.3363372913359845,-0.9352149497041082,1.0545061248769034,1.6634170671988433,-0.22576856761937944,0.18289045084885294,0.7431970010215478,-0.4049351541287462,-1.706295705980239,121,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0.15306262349891406,0.34618178043357967,1.7344787597407039,0.7451205344393425,0.18458190947349334,0.47383475379540346,-1.7030935740689737,0.8180007112566446,-0.7507078587112801,-0.9866273682550937,-0.4859185430948679,-0.4907381070940946,-0.3061496474975716,123,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-1.3989858777950663,-1.5804230458838697,-1.2393386774290385,0.411271239474791,-0.950040808017805,0.8644189488719068,-1.1515736342797982,0.3349056507182453,-0.6663955089398618,0.8978833137261089,0.7994086341949181,0.4136853493626089,-0.482793421005904,50,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1.5602183412550468,0.5408199084347082,-0.9158115136926361,-1.3417709153877542,1.7345594284527084,-3.007575002816184,1.4221860847363539,1.180322006660444,-0.6796468350650975,1.064470782347769,0.09158090690391642,1.1884365792612384,0.4638041190296459,134,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
-0.6917674494318509,-0.2425543633892686,0.3007825885394059,-0.8223569168619697,-0.630424669620498,0.8832136426453134,-0.4162137145608976,-0.0274156446855542,1.1166795522408963,0.20503592727399433,0.732610801312207,0.14948562352237982,1.600829550638867,74,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0.8697166263466678,0.37864146292946443,-0.6305073774115127,-0.3060810222347659,1.4211533796914386,1.354841488380885,1.0545061248769034,-0.9936057657623528,0.1775654334999876,-0.01571851761037803,0.7886184262800796,0.0772265570772151,-0.025698522820682402,145,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0.05058770816600198,-0.21224530685183304,-2.926127595627878,-1.504412148897685,-0.15248078487335498,1.0672120009476407,0.13530622522827782,-0.6312844703585533,-1.145930993744994,-1.2995875713824134,1.600324834645055,-0.668301493141572,1.6743267738120957,102,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.7730646831967595,1.295626339459354,1.967927168978472,0.18215366991512344,-1.5779822487647144,2.021158621450871,1.606026064666079,0.6972269461220447,-0.2503647713676847,-1.4023542714125732,-0.34590388659282695,1.1712049313233184,-0.7682345465766883,110,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1.2442635126919224,0.26645156628401256,-1.0831663959813724,1.3599182038120656,-1.1387564216936752,0.9369867479710187,1.606026064666079,0.9387744763912445,-0.1246795239636015,-0.526343250990389,-0.5331627187146639,0.1592104695385025,-1.7364478026782355,95,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.5829546969484769,1.0460092298702586,0.5749142354151615,1.201843190253998,0.1975005286059064,-0.5598872777140005,1.4221860847363539,0.5764531809874449,-2.2084476607459087,-0.6247649699821205,0.44030252949098564,-0.19251165931677328,-1.2555364142514545,123,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.6910929626454995,1.1286762828010917,-1.264758259282463,0.6937639763654231,1.0693847300304757,1.2098166100025827,1.606026064666079,1.6634170671988433,-0.1926446419536128,1.578207873198771,1.1613960451085017,-0.3177246525790627,-0.43688049631857706,109,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
-0.16653651152311366,-1.08517606267296,-0.8689394545818554,0.681942485525707,1.8194518623120095,-0.6164403468077123,0.13530622522827782,-0.6312844703585533,0.7617794694608564,0.9954859644982835,0.05874837284972621,1.0713572448170054,-0.7179848966634219,100,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
-0.5033737086896514,-0.7029849957418313,-1.6394713597268293,2.157949343684972,0.14879148380206406,0.057463952658670915,-1.3354136142095232,-0.26896317495475386,-0.1315367431279863,0.5715594626649669,1.2253271493776898,-0.22973376423222422,-1.5003144731366076,122,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0.07112548936577535,0.4928119838488732,-0.7453929304893473,0.7971904613868459,-1.179814570709598,0.8040818158312291,-0.4162137145608976,-0.0274156446855542,0.27529704177888803,0.08396518982694251,0.6784872332346013,1.073953092864447,-0.30296520651314,133,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0.05058770816600198,-0.3278838483162579,-0.6471251930529122,0.8783259474494095,0.3017217967363421,0.4217861794676839,1.606026064666079,0.9387744763912445,0.5140896355854978,-1.1164800470900569,-0.19550298585974812,-0.44092323379830656,-0.6402732381547266,97,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2.40912354977713,-0.20040223115647163,-0.1282482349298846,-1.467822925007833,-0.8215446335600203,1.3215263857050095,-0.048533754701447315,0.3349056507182453,-0.34424873292546515,1.6632006218243582,0.5542218081142966,0.7640162620688731,-1.4091053074559157,133,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
-1.063946054410299,1.331391299219491,-0.37160993969504175,1.2823402566094424,0.41744415652229905,2.454898384650884,1.0545061248769034,0.9387744763912445,0.7696266026449341,-0.40476408433873295,-0.42458410426038723,0.24403440372087892,-0.7901127688775151,89,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.9382846075114859,-0.27247340355963157,-1.4555195368263036,0.35528993026803163,-0.9398655979889574,-1.1578456861935913,-0.967733654350073,-1.3559270611661522,1.5237897486214187,-1.323620361320183,0.2357836538729004,-0.9245423251703832,1.3159818202302762,56,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.4515030142233245,-0.9338957002691848,-0.5250586107740097,-0.11926966048155206,-2.1083150217576354,-0.3517840958006399,-0.23237373463117245,0.5764531809874449,-1.5700966898117976,0.002231705550178889,-1.0505379048389718,-0.05276196343689784,-0.7689499800768531,124,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.16305654981117063,-0.7981796535835392,1.473432275663168,-0.3651945804672062,1.358500879594607,0.2905665939271844,-0.4162137145608976,0.21413188558364546,-0.34658108647222136,1.3052107232434922,-0.06502441807015398,-2.1758753761658274,0.7006186482336362,134,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
